Drift (%),Base Shear (kN)
0.2412790697674437,416.4904803989146
0.24186046511628095,417.20273479077446
0.24244186046511815,417.9140850929802
0.24302325581395537,418.6252204550313
0.24360465116279262,419.33614575254677
0.2441860465116298,420.0467610713106
0.24476744186046703,420.75697185476173
0.24534883720930423,421.46681168173717
0.24593023255814148,422.1758966720031
0.24651162790697867,422.8837224388858
0.2470930232558159,423.5912461856458
0.24767441860465308,424.2979916577341
0.24825581395349033,425.00431834530013
0.24883720930232756,425.70990593757614
0.24941860465116478,426.41531190707013
0.250000000000002,427.1204425885222
0.2505813953488392,427.82503603074855
0.25116279069767644,428.528894489525
0.2517441860465136,429.2322000225355
0.2523255813953509,429.9351270747452
0.25290697674418805,430.63751414645947
0.25348837209302527,431.3397081563095
0.2540697674418625,432.04171441454673
0.2546511627906997,432.7429831338459
0.25523255813953694,433.44355538927516
0.25581395348837416,434.14395635063545
0.2563953488372114,434.84406269410766
0.2569767441860486,435.5435647455833
0.2575581395348858,436.2426440154597
0.258139534883723,436.94129355153837
0.25872093023256026,437.63945746199306
0.25930232558139743,438.3372589711416
0.2598837209302347,439.0346002765553
0.26046511627907193,439.73127665254526
0.2610465116279091,440.4274432361718
0.26162790697674637,441.1230496469797
0.26220930232558354,441.81820765760693
0.26279069767442076,442.5127446814777
0.263372093023258,443.2065216593591
0.2639534883720952,443.89957763640894
0.2645348837209324,444.5919687951172
0.26511627906976964,445.2836880545289
0.2656976744186068,445.97481454597636
0.2662790697674441,446.6654042293351
0.2668604651162813,447.35548589071595
0.26744186046511853,448.04525124522667
0.26802325581395575,448.7340537680575
0.2686046511627929,449.4221078346336
0.2691860465116302,450.10968378412105
0.26976744186046736,450.79670065251577
0.2703488372093046,451.483274021864
0.2709302325581418,452.16929624444526
0.271511627906979,452.8549422347061
0.27209302325581625,453.5398342227449
0.27267441860465347,454.22423235558364
0.2732558139534907,454.9082630335881
0.2738372093023279,455.5920828247659
0.27441860465116513,456.2751861022219
0.27500000000000235,456.9577641393422
0.2755813953488396,457.63985051508683
0.27616279069767674,458.3216894797878
0.276744186046514,459.003333818283
0.2773255813953512,459.6843446917601
0.2779069767441884,460.3650406083055
0.2784883720930257,461.04558463979174
0.27906976744186285,461.72595095071426
0.27965116279070007,462.40606143620136
0.2802325581395373,463.08591472195894
0.2808139534883745,463.7654382265972
0.28139534883721173,464.4447662082273
0.28197674418604896,465.1238891271695
0.2825581395348861,465.80256653849307
0.2831395348837234,466.4807823294208
0.2837209302325606,467.1583058965943
0.28430232558139784,467.83516764595356
0.28488372093023506,468.51133956938935
0.28546511627907223,469.1870841515775
0.2860465116279095,469.86250552145077
0.28662790697674667,470.5376005761863
0.2872093023255839,471.2122656348628
0.2877906976744211,471.8863593520864
0.28837209302325834,472.5599888521241
0.28895348837209556,473.2332916550145
0.2895348837209328,473.9052936669964
0.29011627906977,474.5768567745033
0.2906976744186072,475.2477447421502
0.29127906976744444,475.918000072985
0.2918604651162816,476.5878168617105
0.2924418604651189,477.25694041486537
0.29302325581395605,477.9253117414684
0.29360465116279333,478.59293466542357
0.2941860465116305,479.2599704677754
0.2947674418604677,479.92662197546736
0.295348837209305,480.59293502751285
0.29593023255814216,481.25863685456227
0.2965116279069794,481.9230147441071
0.2970930232558166,482.5870045908323
0.2976744186046538,483.2507475343377
0.29825581395349104,483.9142847365311
0.29883720930232827,484.5771708404092
0.29941860465116543,485.23910766107286
0.3000000000000027,485.9006148628711
0.30058139534883993,486.5617868434125
0.30116279069767715,487.22261800244314
0.3017441860465144,487.883317630096
0.30232558139535154,488.54370414297654
0.3029069767441888,489.2037021028812
0.303488372093026,489.86349901232535
0.3040697674418632,490.52309598508043
0.3046511627907004,491.1823030036259
0.30523255813953765,491.8413595199629
0.30581395348837487,492.50013720918605
0.3063953488372121,493.1586601952778
0.3069767441860493,493.816870883878
0.30755813953488653,494.47482651441953
0.30813953488372375,495.1325636743839
0.308720930232561,495.7901200991025
0.3093023255813982,496.4473266681625
0.30988372093023536,497.10391539927076
0.31046511627907264,497.7599938467302
0.3110465116279098,498.4158591682096
0.311627906976747,499.0714338427769
0.3122093023255843,499.7266186136676
0.31279069767442147,500.3815882653446
0.3133720930232587,501.0361809984674
0.3139534883720959,501.69059787481683
0.31453488372093313,502.34472014163555
0.31511627906977036,502.99854077820123
0.3156976744186076,503.65193883203625
0.31627906976744474,504.3051630347038
0.316860465116282,504.95820238765776
0.3174418604651192,505.6109598986897
0.31802325581395646,506.26343851149954
0.3186046511627937,506.91567116670166
0.31918604651163085,507.5676663751707
0.3197674418604681,508.21941470693463
0.3203488372093053,508.870773738218
